Tipo,Região,Vendedor,Mês,Ano,Preço
Eva,Fraiburgo,produtor,1,2014,595.0
Eva,Fraiburgo,produtor,1,2015,475.5
Eva,Fraiburgo,produtor,1,2016,375.5
Eva,Fraiburgo,produtor,1,2017,665.33
Eva,Fraiburgo,produtor,1,2019,599.33
Eva,Fraiburgo,produtor,1,2022,94.66
Eva,Fraiburgo,produtor,1,2023,739.25
Eva,Fraiburgo,produtor,12,2014,332.0
Eva,Fraiburgo,produtor,12,2015,505.33
Eva,Fraiburgo,produtor,12,2022,474.5
Eva,São Joaquim,produtor,1,2016,130.0
Eva,São Joaquim,produtor,12,2015,390.0
Eva,São Paulo (capital),atacado,1,2014,685.17
Eva,São Paulo (capital),atacado,1,2015,484.84000000000003
Eva,São Paulo (capital),atacado,1,2016,281.25
Eva,São Paulo (capital),atacado,1,2017,439.67
Eva,São Paulo (capital),atacado,1,2018,50.0
Eva,São Paulo (capital),atacado,1,2019,140.0
Eva,São Paulo (capital),atacado,1,2020,407.5
Eva,São Paulo (capital),atacado,1,2021,554.34
Eva,São Paulo (capital),atacado,1,2022,231.66
Eva,São Paulo (capital),atacado,12,2014,358.17
Eva,São Paulo (capital),atacado,12,2015,276.5
Eva,Vacaria,produtor,1,2014,595.16
Eva,Vacaria,produtor,1,2015,300.5
Eva,Vacaria,produtor,12,2014,263.0
Eva,Vacaria,produtor,12,2015,128.0
Fuji,Fraiburgo,produtor,1,2008,102.0
Fuji,Fraiburgo,produtor,1,2009,144.32999999999998
Fuji,Fraiburgo,produtor,1,2010,480.17
Fuji,Fraiburgo,produtor,1,2011,467.15999999999997
Fuji,Fraiburgo,produtor,1,2012,539.66
Fuji,Fraiburgo,produtor,1,2013,580.0
Fuji,Fraiburgo,produtor,1,2014,431.33
Fuji,Fraiburgo,produtor,1,2015,285.5
Fuji,Fraiburgo,produtor,1,2019,756.0
Fuji,Fraiburgo,produtor,1,2022,376.65999999999997
Fuji,Fraiburgo,produtor,3,2008,19.0
Fuji,Fraiburgo,produtor,3,2011,364.0
Fuji,Fraiburgo,produtor,3,2012,194.5
Fuji,Fraiburgo,produtor,3,2013,558.49
Fuji,Fraiburgo,produtor,3,2015,282.5
Fuji,Fraiburgo,produtor,3,2018,95.0
Fuji,Fraiburgo,produtor,3,2019,107.5
Fuji,Fraiburgo,produtor,3,2020,257.0
Fuji,Fraiburgo,produtor,3,2021,298.47
Fuji,Fraiburgo,produtor,3,2022,202.0
Fuji,Fraiburgo,produtor,3,2023,202.0
Fuji,Fraiburgo,produtor,4,2008,287.0
Fuji,Fraiburgo,produtor,4,2010,228.0
Fuji,Fraiburgo,produtor,4,2011,447.67
Fuji,Fraiburgo,produtor,4,2012,357.35
Fuji,Fraiburgo,produtor,4,2013,634.66
Fuji,Fraiburgo,produtor,4,2014,690.5
Fuji,Fraiburgo,produtor,4,2015,694.5
Fuji,Fraiburgo,produtor,4,2016,706.33
Fuji,Fraiburgo,produtor,4,2017,175.5
Fuji,Fraiburgo,produtor,4,2018,224.32999999999998
Fuji,Fraiburgo,produtor,4,2019,395.98
Fuji,Fraiburgo,produtor,4,2020,840.87
Fuji,Fraiburgo,produtor,4,2021,562.06
Fuji,Fraiburgo,produtor,4,2022,720.17
Fuji,Fraiburgo,produtor,4,2023,1121.75
Fuji,Fraiburgo,produtor,5,2008,253.2
Fuji,Fraiburgo,produtor,5,2009,204.0
Fuji,Fraiburgo,produtor,5,2010,301.08
Fuji,Fraiburgo,produtor,5,2011,444.75
Fuji,Fraiburgo,produtor,5,2012,233.0
Fuji,Fraiburgo,produtor,5,2013,770.83
Fuji,Fraiburgo,produtor,5,2014,882.42
Fuji,Fraiburgo,produtor,5,2015,627.08
Fuji,Fraiburgo,produtor,5,2016,446.83
Fuji,Fraiburgo,produtor,5,2017,525.6800000000001
Fuji,Fraiburgo,produtor,5,2018,483.85
Fuji,Fraiburgo,produtor,5,2019,591.17
Fuji,Fraiburgo,produtor,5,2020,438.0
Fuji,Fraiburgo,produtor,5,2021,377.5
Fuji,Fraiburgo,produtor,5,2022,701.47
Fuji,Fraiburgo,produtor,5,2023,817.0
Fuji,Fraiburgo,produtor,6,2008,252.43
Fuji,Fraiburgo,produtor,6,2009,422.5
Fuji,Fraiburgo,produtor,6,2010,337.51
Fuji,Fraiburgo,produtor,6,2011,551.52
Fuji,Fraiburgo,produtor,6,2012,97.0
Fuji,Fraiburgo,produtor,6,2013,635.92
Fuji,Fraiburgo,produtor,6,2014,642.6800000000001
Fuji,Fraiburgo,produtor,6,2015,663.25
Fuji,Fraiburgo,produtor,6,2016,1208.18
Fuji,Fraiburgo,produtor,6,2017,686.63
Fuji,Fraiburgo,produtor,6,2018,564.6
Fuji,Fraiburgo,produtor,6,2019,468.0
Fuji,Fraiburgo,produtor,6,2020,639.05
Fuji,Fraiburgo,produtor,6,2021,494.67
Fuji,Fraiburgo,produtor,6,2022,865.5699999999999
Fuji,Fraiburgo,produtor,6,2023,1071.59
Fuji,Fraiburgo,produtor,7,2008,293.94
Fuji,Fraiburgo,produtor,7,2009,533.34
Fuji,Fraiburgo,produtor,7,2010,470.83
Fuji,Fraiburgo,produtor,7,2011,478.23
Fuji,Fraiburgo,produtor,7,2012,378.62
Fuji,Fraiburgo,produtor,7,2013,634.8
Fuji,Fraiburgo,produtor,7,2014,789.41
Fuji,Fraiburgo,produtor,7,2015,849.84
Fuji,Fraiburgo,produtor,7,2016,1101.0
Fuji,Fraiburgo,produtor,7,2017,548.65
Fuji,Fraiburgo,produtor,7,2018,435.78
Fuji,Fraiburgo,produtor,7,2019,665.81
Fuji,Fraiburgo,produtor,7,2020,905.4300000000001
Fuji,Fraiburgo,produtor,7,2021,596.33
Fuji,Fraiburgo,produtor,7,2022,742.34
Fuji,Fraiburgo,produtor,7,2023,426.5
Fuji,Fraiburgo,produtor,8,2008,252.14
Fuji,Fraiburgo,produtor,8,2009,405.67
Fuji,Fraiburgo,produtor,8,2010,424.93
Fuji,Fraiburgo,produtor,8,2011,507.69
Fuji,Fraiburgo,produtor,8,2012,648.43
Fuji,Fraiburgo,produtor,8,2013,1065.24
Fuji,Fraiburgo,produtor,8,2014,607.47
Fuji,Fraiburgo,produtor,8,2015,706.91
Fuji,Fraiburgo,produtor,8,2016,1100.82
Fuji,Fraiburgo,produtor,8,2017,706.26
Fuji,Fraiburgo,produtor,8,2018,836.47
Fuji,Fraiburgo,produtor,8,2019,990.42
Fuji,Fraiburgo,produtor,8,2020,860.38
Fuji,Fraiburgo,produtor,8,2021,467.42
Fuji,Fraiburgo,produtor,8,2022,819.01
Fuji,Fraiburgo,produtor,8,2023,1113.34
Fuji,Fraiburgo,produtor,9,2008,274.46
Fuji,Fraiburgo,produtor,9,2009,423.93
Fuji,Fraiburgo,produtor,9,2010,598.29
Fuji,Fraiburgo,produtor,9,2011,677.85
Fuji,Fraiburgo,produtor,9,2012,546.02
Fuji,Fraiburgo,produtor,9,2013,790.7
Fuji,Fraiburgo,produtor,9,2014,640.29
Fuji,Fraiburgo,produtor,9,2015,737.74
Fuji,Fraiburgo,produtor,9,2016,1387.12
Fuji,Fraiburgo,produtor,9,2017,568.52
Fuji,Fraiburgo,produtor,9,2018,567.6800000000001
Fuji,Fraiburgo,produtor,9,2019,814.76
Fuji,Fraiburgo,produtor,9,2020,994.53
Fuji,Fraiburgo,produtor,9,2021,654.9
Fuji,Fraiburgo,produtor,9,2022,1041.99
Fuji,Fraiburgo,produtor,9,2023,922.0
Fuji,Fraiburgo,produtor,10,2008,363.17
Fuji,Fraiburgo,produtor,10,2009,548.92
Fuji,Fraiburgo,produtor,10,2010,511.19
Fuji,Fraiburgo,produtor,10,2011,553.83
Fuji,Fraiburgo,produtor,10,2012,579.3
Fuji,Fraiburgo,produtor,10,2013,1016.33
Fuji,Fraiburgo,produtor,10,2014,814.89
Fuji,Fraiburgo,produtor,10,2015,1018.5
Fuji,Fraiburgo,produtor,10,2016,1089.72
Fuji,Fraiburgo,produtor,10,2017,608.89
Fuji,Fraiburgo,produtor,10,2018,516.8
Fuji,Fraiburgo,produtor,10,2019,1044.08
Fuji,Fraiburgo,produtor,10,2020,558.0
Fuji,Fraiburgo,produtor,10,2021,455.77
Fuji,Fraiburgo,produtor,10,2022,797.34
Fuji,Fraiburgo,produtor,10,2023,240.5
Fuji,Fraiburgo,produtor,11,2008,287.56
Fuji,Fraiburgo,produtor,11,2009,437.77
Fuji,Fraiburgo,produtor,11,2010,517.79
Fuji,Fraiburgo,produtor,11,2011,564.29
Fuji,Fraiburgo,produtor,11,2012,729.75
Fuji,Fraiburgo,produtor,11,2013,843.5
Fuji,Fraiburgo,produtor,11,2014,631.51
Fuji,Fraiburgo,produtor,11,2015,909.6800000000001
Fuji,Fraiburgo,produtor,11,2016,1121.8
Fuji,Fraiburgo,produtor,11,2017,620.08
Fuji,Fraiburgo,produtor,11,2018,624.33
Fuji,Fraiburgo,produtor,11,2019,878.16
Fuji,Fraiburgo,produtor,11,2021,452.5
Fuji,Fraiburgo,produtor,11,2022,834.83
Fuji,Fraiburgo,produtor,12,2007,200.5
Fuji,Fraiburgo,produtor,12,2008,350.55
Fuji,Fraiburgo,produtor,12,2009,547.8
Fuji,Fraiburgo,produtor,12,2010,633.47
Fuji,Fraiburgo,produtor,12,2011,729.07
Fuji,Fraiburgo,produtor,12,2012,590.38
Fuji,Fraiburgo,produtor,12,2013,822.08
Fuji,Fraiburgo,produtor,12,2014,610.58
Fuji,Fraiburgo,produtor,12,2015,725.0
Fuji,Fraiburgo,produtor,12,2016,282.0
Fuji,Fraiburgo,produtor,12,2017,288.17
Fuji,Fraiburgo,produtor,12,2019,356.17
Fuji,Fraiburgo,produtor,12,2021,552.41
Fuji,Fraiburgo,produtor,12,2022,706.5
Fuji,São Joaquim,produtor,1,2008,68.0
Fuji,São Joaquim,produtor,1,2009,335.0
Fuji,São Joaquim,produtor,1,2010,497.5
Fuji,São Joaquim,produtor,1,2011,408.0
Fuji,São Joaquim,produtor,1,2012,620.5
Fuji,São Joaquim,produtor,1,2013,305.5
Fuji,São Joaquim,produtor,1,2015,526.67
Fuji,São Joaquim,produtor,1,2016,271.0
Fuji,São Joaquim,produtor,1,2017,297.83
Fuji,São Joaquim,produtor,1,2018,345.64
Fuji,São Joaquim,produtor,1,2019,800.17
Fuji,São Joaquim,produtor,1,2020,602.26
Fuji,São Joaquim,produtor,1,2021,972.74
Fuji,São Joaquim,produtor,1,2022,394.58
Fuji,São Joaquim,produtor,1,2023,822.0
Fuji,São Joaquim,produtor,2,2008,127.0
Fuji,São Joaquim,produtor,2,2011,134.0
Fuji,São Joaquim,produtor,2,2012,612.0
Fuji,São Joaquim,produtor,2,2019,214.5
Fuji,São Joaquim,produtor,3,2008,157.5
Fuji,São Joaquim,produtor,3,2009,63.0
Fuji,São Joaquim,produtor,3,2010,550.99
Fuji,São Joaquim,produtor,3,2011,387.12
Fuji,São Joaquim,produtor,3,2012,264.0
Fuji,São Joaquim,produtor,3,2013,627.5
Fuji,São Joaquim,produtor,3,2014,319.5
Fuji,São Joaquim,produtor,3,2015,394.17
Fuji,São Joaquim,produtor,3,2017,508.5
Fuji,São Joaquim,produtor,3,2018,377.06
Fuji,São Joaquim,produtor,3,2019,232.32999999999998
Fuji,São Joaquim,produtor,3,2021,391.17
Fuji,São Joaquim,produtor,3,2022,372.0
Fuji,São Joaquim,produtor,3,2023,570.16
Fuji,São Joaquim,produtor,4,2008,251.75
Fuji,São Joaquim,produtor,4,2009,435.5
Fuji,São Joaquim,produtor,4,2010,441.67
Fuji,São Joaquim,produtor,4,2011,500.56
Fuji,São Joaquim,produtor,4,2012,515.0699999999999
Fuji,São Joaquim,produtor,4,2013,656.33
Fuji,São Joaquim,produtor,4,2014,774.16
Fuji,São Joaquim,produtor,4,2015,685.17
Fuji,São Joaquim,produtor,4,2016,1173.9
Fuji,São Joaquim,produtor,4,2017,549.46
Fuji,São Joaquim,produtor,4,2018,547.67
Fuji,São Joaquim,produtor,4,2019,673.09
Fuji,São Joaquim,produtor,4,2020,1001.64
Fuji,São Joaquim,produtor,4,2021,787.2
Fuji,São Joaquim,produtor,4,2022,742.0
Fuji,São Joaquim,produtor,4,2023,1129.66
Fuji,São Joaquim,produtor,5,2008,270.0
Fuji,São Joaquim,produtor,5,2009,201.17000000000002
Fuji,São Joaquim,produtor,5,2010,404.01
Fuji,São Joaquim,produtor,5,2011,512.23
Fuji,São Joaquim,produtor,5,2012,523.08
Fuji,São Joaquim,produtor,5,2013,815.83
Fuji,São Joaquim,produtor,5,2014,1156.33
Fuji,São Joaquim,produtor,5,2015,664.0
Fuji,São Joaquim,produtor,5,2016,1180.64
Fuji,São Joaquim,produtor,5,2017,646.71
Fuji,São Joaquim,produtor,5,2018,574.61
Fuji,São Joaquim,produtor,5,2019,808.78
Fuji,São Joaquim,produtor,5,2020,1072.4
Fuji,São Joaquim,produtor,5,2021,586.81
Fuji,São Joaquim,produtor,5,2022,725.89
Fuji,São Joaquim,produtor,5,2023,991.65
Fuji,São Joaquim,produtor,6,2008,261.0
Fuji,São Joaquim,produtor,6,2009,364.83
Fuji,São Joaquim,produtor,6,2010,401.5
Fuji,São Joaquim,produtor,6,2011,649.48
Fuji,São Joaquim,produtor,6,2012,665.33
Fuji,São Joaquim,produtor,6,2013,824.84
Fuji,São Joaquim,produtor,6,2014,746.16
Fuji,São Joaquim,produtor,6,2015,685.84
Fuji,São Joaquim,produtor,6,2016,1432.67
Fuji,São Joaquim,produtor,6,2017,767.95
Fuji,São Joaquim,produtor,6,2018,925.91
Fuji,São Joaquim,produtor,6,2019,570.43
Fuji,São Joaquim,produtor,6,2020,957.49
Fuji,São Joaquim,produtor,6,2021,714.88
Fuji,São Joaquim,produtor,6,2022,883.3199999999999
Fuji,São Joaquim,produtor,6,2023,1206.84
Fuji,São Joaquim,produtor,7,2008,252.75
Fuji,São Joaquim,produtor,7,2009,558.17
Fuji,São Joaquim,produtor,7,2010,513.5
Fuji,São Joaquim,produtor,7,2011,532.81
Fuji,São Joaquim,produtor,7,2012,541.34
Fuji,São Joaquim,produtor,7,2013,683.16
Fuji,São Joaquim,produtor,7,2014,933.09
Fuji,São Joaquim,produtor,7,2015,863.75
Fuji,São Joaquim,produtor,7,2016,1188.71
Fuji,São Joaquim,produtor,7,2017,624.98
Fuji,São Joaquim,produtor,7,2018,789.59
Fuji,São Joaquim,produtor,7,2019,526.6899999999999
Fuji,São Joaquim,produtor,7,2020,1199.09
Fuji,São Joaquim,produtor,7,2021,598.4300000000001
Fuji,São Joaquim,produtor,7,2022,763.25
Fuji,São Joaquim,produtor,7,2023,973.74
Fuji,São Joaquim,produtor,8,2008,264.75
Fuji,São Joaquim,produtor,8,2009,426.25
Fuji,São Joaquim,produtor,8,2010,459.76
Fuji,São Joaquim,produtor,8,2011,555.55
Fuji,São Joaquim,produtor,8,2012,694.84
Fuji,São Joaquim,produtor,8,2013,1051.0
Fuji,São Joaquim,produtor,8,2014,730.19
Fuji,São Joaquim,produtor,8,2015,710.09
Fuji,São Joaquim,produtor,8,2016,1160.67
Fuji,São Joaquim,produtor,8,2017,745.57
Fuji,São Joaquim,produtor,8,2018,1114.12
Fuji,São Joaquim,produtor,8,2019,823.89
Fuji,São Joaquim,produtor,8,2020,1018.74
Fuji,São Joaquim,produtor,8,2021,472.35
Fuji,São Joaquim,produtor,8,2022,862.22
Fuji,São Joaquim,produtor,8,2023,1815.34
Fuji,São Joaquim,produtor,9,2008,272.67
Fuji,São Joaquim,produtor,9,2009,451.14
Fuji,São Joaquim,produtor,9,2010,615.28
Fuji,São Joaquim,produtor,9,2011,728.67
Fuji,São Joaquim,produtor,9,2012,586.33
Fuji,São Joaquim,produtor,9,2013,832.1800000000001
Fuji,São Joaquim,produtor,9,2014,697.26
Fuji,São Joaquim,produtor,9,2015,751.17
Fuji,São Joaquim,produtor,9,2016,1468.7
Fuji,São Joaquim,produtor,9,2017,603.33
Fuji,São Joaquim,produtor,9,2018,932.02
Fuji,São Joaquim,produtor,9,2019,739.77
Fuji,São Joaquim,produtor,9,2020,835.98
Fuji,São Joaquim,produtor,9,2021,453.54
Fuji,São Joaquim,produtor,9,2022,1063.33
Fuji,São Joaquim,produtor,9,2023,1663.85
Fuji,São Joaquim,produtor,10,2008,333.5
Fuji,São Joaquim,produtor,10,2009,588.4300000000001
Fuji,São Joaquim,produtor,10,2010,530.75
Fuji,São Joaquim,produtor,10,2011,602.91
Fuji,São Joaquim,produtor,10,2012,636.71
Fuji,São Joaquim,produtor,10,2013,1062.0
Fuji,São Joaquim,produtor,10,2014,883.09
Fuji,São Joaquim,produtor,10,2015,1010.5
Fuji,São Joaquim,produtor,10,2016,1158.55
Fuji,São Joaquim,produtor,10,2017,637.2
Fuji,São Joaquim,produtor,10,2018,941.51
Fuji,São Joaquim,produtor,10,2019,874.61
Fuji,São Joaquim,produtor,10,2020,1165.47
Fuji,São Joaquim,produtor,10,2021,470.04
Fuji,São Joaquim,produtor,10,2022,848.3199999999999
Fuji,São Joaquim,produtor,10,2023,1766.97
Fuji,São Joaquim,produtor,11,2008,301.17
Fuji,São Joaquim,produtor,11,2009,470.58
Fuji,São Joaquim,produtor,11,2010,546.54
Fuji,São Joaquim,produtor,11,2011,605.6800000000001
Fuji,São Joaquim,produtor,11,2012,788.92
Fuji,São Joaquim,produtor,11,2013,856.84
Fuji,São Joaquim,produtor,11,2014,705.87
Fuji,São Joaquim,produtor,11,2015,921.1800000000001
Fuji,São Joaquim,produtor,11,2016,1186.05
Fuji,São Joaquim,produtor,11,2017,668.35
Fuji,São Joaquim,produtor,11,2018,1168.59
Fuji,São Joaquim,produtor,11,2019,674.97
Fuji,São Joaquim,produtor,11,2020,1085.88
Fuji,São Joaquim,produtor,11,2021,469.0
Fuji,São Joaquim,produtor,11,2022,888.12
Fuji,São Joaquim,produtor,11,2023,1785.76
Fuji,São Joaquim,produtor,12,2007,201.0
Fuji,São Joaquim,produtor,12,2008,381.5
Fuji,São Joaquim,produtor,12,2009,556.62
Fuji,São Joaquim,produtor,12,2010,695.51
Fuji,São Joaquim,produtor,12,2011,763.62
Fuji,São Joaquim,produtor,12,2012,634.51
Fuji,São Joaquim,produtor,12,2013,893.67
Fuji,São Joaquim,produtor,12,2014,682.91
Fuji,São Joaquim,produtor,12,2015,1263.85
Fuji,São Joaquim,produtor,12,2016,889.48
Fuji,São Joaquim,produtor,12,2017,670.34
Fuji,São Joaquim,produtor,12,2018,710.25
Fuji,São Joaquim,produtor,12,2019,444.99
Fuji,São Joaquim,produtor,12,2020,1297.85
Fuji,São Joaquim,produtor,12,2021,544.3
Fuji,São Joaquim,produtor,12,2022,1273.63
Fuji,São Joaquim,produtor,12,2023,886.95
Fuji,São Paulo (capital),atacado,1,2008,423.38
Fuji,São Paulo (capital),atacado,1,2009,413.94
Fuji,São Paulo (capital),atacado,1,2010,444.89
Fuji,São Paulo (capital),atacado,1,2011,619.5600000000001
Fuji,São Paulo (capital),atacado,1,2012,409.93
Fuji,São Paulo (capital),atacado,1,2013,336.7
Fuji,São Paulo (capital),atacado,1,2014,259.67
Fuji,São Paulo (capital),atacado,1,2015,657.0
Fuji,São Paulo (capital),atacado,1,2017,158.0
Fuji,São Paulo (capital),atacado,1,2018,309.5
Fuji,São Paulo (capital),atacado,1,2019,511.67
Fuji,São Paulo (capital),atacado,1,2020,149.92000000000002
Fuji,São Paulo (capital),atacado,1,2022,342.08
Fuji,São Paulo (capital),atacado,1,2023,258.75
Fuji,São Paulo (capital),atacado,2,2008,262.58
Fuji,São Paulo (capital),atacado,2,2009,98.0
Fuji,São Paulo (capital),atacado,2,2010,68.0
Fuji,São Paulo (capital),atacado,2,2011,202.82999999999998
Fuji,São Paulo (capital),atacado,2,2013,82.5
Fuji,São Paulo (capital),atacado,2,2015,56.5
Fuji,São Paulo (capital),atacado,2,2019,100.0
Fuji,São Paulo (capital),atacado,2,2020,182.5
Fuji,São Paulo (capital),atacado,2,2021,633.3299999999999
Fuji,São Paulo (capital),atacado,3,2008,268.1
Fuji,São Paulo (capital),atacado,3,2009,78.83
Fuji,São Paulo (capital),atacado,3,2010,446.4
Fuji,São Paulo (capital),atacado,3,2011,461.6
Fuji,São Paulo (capital),atacado,3,2012,153.75
Fuji,São Paulo (capital),atacado,3,2013,518.81
Fuji,São Paulo (capital),atacado,3,2014,461.5
Fuji,São Paulo (capital),atacado,3,2015,377.17
Fuji,São Paulo (capital),atacado,3,2017,388.99
Fuji,São Paulo (capital),atacado,3,2018,320.0
Fuji,São Paulo (capital),atacado,3,2019,432.97
Fuji,São Paulo (capital),atacado,3,2020,279.83
Fuji,São Paulo (capital),atacado,3,2021,575.83
Fuji,São Paulo (capital),atacado,3,2022,132.5
Fuji,São Paulo (capital),atacado,3,2023,430.0
Fuji,São Paulo (capital),atacado,4,2008,321.4
Fuji,São Paulo (capital),atacado,4,2009,371.32
Fuji,São Paulo (capital),atacado,4,2010,428.14
Fuji,São Paulo (capital),atacado,4,2011,471.65
Fuji,São Paulo (capital),atacado,4,2012,249.46
Fuji,São Paulo (capital),atacado,4,2013,493.18
Fuji,São Paulo (capital),atacado,4,2014,696.91
Fuji,São Paulo (capital),atacado,4,2015,554.83
Fuji,São Paulo (capital),atacado,4,2016,766.46
Fuji,São Paulo (capital),atacado,4,2017,456.5
Fuji,São Paulo (capital),atacado,4,2018,380.25
Fuji,São Paulo (capital),atacado,4,2019,426.67
Fuji,São Paulo (capital),atacado,4,2020,769.75
Fuji,São Paulo (capital),atacado,4,2021,619.02
Fuji,São Paulo (capital),atacado,4,2022,826.84
Fuji,São Paulo (capital),atacado,4,2023,564.99
Fuji,São Paulo (capital),atacado,5,2008,296.3
Fuji,São Paulo (capital),atacado,5,2009,355.05
Fuji,São Paulo (capital),atacado,5,2010,409.0
Fuji,São Paulo (capital),atacado,5,2011,482.69
Fuji,São Paulo (capital),atacado,5,2012,307.0
Fuji,São Paulo (capital),atacado,5,2013,625.89
Fuji,São Paulo (capital),atacado,5,2014,596.33
Fuji,São Paulo (capital),atacado,5,2015,393.5
Fuji,São Paulo (capital),atacado,5,2016,678.51
Fuji,São Paulo (capital),atacado,5,2017,423.03
Fuji,São Paulo (capital),atacado,5,2018,492.33
Fuji,São Paulo (capital),atacado,5,2019,451.75
Fuji,São Paulo (capital),atacado,5,2020,548.67
Fuji,São Paulo (capital),atacado,5,2021,469.39
Fuji,São Paulo (capital),atacado,5,2022,775.5
Fuji,São Paulo (capital),atacado,5,2023,543.33
Fuji,São Paulo (capital),atacado,6,2008,287.55
Fuji,São Paulo (capital),atacado,6,2009,351.82
Fuji,São Paulo (capital),atacado,6,2010,409.35
Fuji,São Paulo (capital),atacado,6,2011,612.39
Fuji,São Paulo (capital),atacado,6,2012,377.01
Fuji,São Paulo (capital),atacado,6,2013,588.67
Fuji,São Paulo (capital),atacado,6,2014,385.33
Fuji,São Paulo (capital),atacado,6,2015,409.22
Fuji,São Paulo (capital),atacado,6,2016,948.17
Fuji,São Paulo (capital),atacado,6,2017,485.59000000000003
Fuji,São Paulo (capital),atacado,6,2018,518.17
Fuji,São Paulo (capital),atacado,6,2019,452.29
Fuji,São Paulo (capital),atacado,6,2020,518.3199999999999
Fuji,São Paulo (capital),atacado,6,2021,563.12
Fuji,São Paulo (capital),atacado,6,2022,997.33
Fuji,São Paulo (capital),atacado,6,2023,996.6500000000001
Fuji,São Paulo (capital),atacado,7,2008,357.03
Fuji,São Paulo (capital),atacado,7,2009,547.71
Fuji,São Paulo (capital),atacado,7,2010,562.59
Fuji,São Paulo (capital),atacado,7,2011,517.02
Fuji,São Paulo (capital),atacado,7,2012,390.3
Fuji,São Paulo (capital),atacado,7,2013,689.41
Fuji,São Paulo (capital),atacado,7,2014,624.26
Fuji,São Paulo (capital),atacado,7,2015,527.86
Fuji,São Paulo (capital),atacado,7,2016,672.11
Fuji,São Paulo (capital),atacado,7,2017,368.91
Fuji,São Paulo (capital),atacado,7,2018,481.76
Fuji,São Paulo (capital),atacado,7,2019,454.02
Fuji,São Paulo (capital),atacado,7,2020,835.66
Fuji,São Paulo (capital),atacado,7,2021,671.25
Fuji,São Paulo (capital),atacado,7,2022,709.75
Fuji,São Paulo (capital),atacado,7,2023,970.0
Fuji,São Paulo (capital),atacado,8,2008,313.24
Fuji,São Paulo (capital),atacado,8,2009,480.91
Fuji,São Paulo (capital),atacado,8,2010,475.13
Fuji,São Paulo (capital),atacado,8,2011,571.29
Fuji,São Paulo (capital),atacado,8,2012,385.81
Fuji,São Paulo (capital),atacado,8,2013,768.19
Fuji,São Paulo (capital),atacado,8,2014,633.9300000000001
Fuji,São Paulo (capital),atacado,8,2015,473.0
Fuji,São Paulo (capital),atacado,8,2016,667.92
Fuji,São Paulo (capital),atacado,8,2017,466.1
Fuji,São Paulo (capital),atacado,8,2018,588.75
Fuji,São Paulo (capital),atacado,8,2019,608.92
Fuji,São Paulo (capital),atacado,8,2020,833.75
Fuji,São Paulo (capital),atacado,8,2021,558.87
Fuji,São Paulo (capital),atacado,8,2022,922.66
Fuji,São Paulo (capital),atacado,8,2023,872.5
Fuji,São Paulo (capital),atacado,9,2008,326.46
Fuji,São Paulo (capital),atacado,9,2009,468.55
Fuji,São Paulo (capital),atacado,9,2010,646.29
Fuji,São Paulo (capital),atacado,9,2011,769.61
Fuji,São Paulo (capital),atacado,9,2012,423.1
Fuji,São Paulo (capital),atacado,9,2013,777.41
Fuji,São Paulo (capital),atacado,9,2014,811.01
Fuji,São Paulo (capital),atacado,9,2015,435.4
Fuji,São Paulo (capital),atacado,9,2016,791.83
Fuji,São Paulo (capital),atacado,9,2017,373.79
Fuji,São Paulo (capital),atacado,9,2018,505.76
Fuji,São Paulo (capital),atacado,9,2019,499.40999999999997
Fuji,São Paulo (capital),atacado,9,2020,808.25
Fuji,São Paulo (capital),atacado,9,2021,698.09
Fuji,São Paulo (capital),atacado,9,2022,1147.91
Fuji,São Paulo (capital),atacado,9,2023,574.99
Fuji,São Paulo (capital),atacado,10,2008,430.83
Fuji,São Paulo (capital),atacado,10,2009,636.65
Fuji,São Paulo (capital),atacado,10,2010,593.29
Fuji,São Paulo (capital),atacado,10,2011,670.13
Fuji,São Paulo (capital),atacado,10,2012,523.36
Fuji,São Paulo (capital),atacado,10,2013,1222.31
Fuji,São Paulo (capital),atacado,10,2014,727.05
Fuji,São Paulo (capital),atacado,10,2015,709.28
Fuji,São Paulo (capital),atacado,10,2016,644.5
Fuji,São Paulo (capital),atacado,10,2017,393.93
Fuji,São Paulo (capital),atacado,10,2018,526.5
Fuji,São Paulo (capital),atacado,10,2019,581.5
Fuji,São Paulo (capital),atacado,10,2020,960.75
Fuji,São Paulo (capital),atacado,10,2021,573.17
Fuji,São Paulo (capital),atacado,10,2022,929.4100000000001
Fuji,São Paulo (capital),atacado,10,2023,542.5
Fuji,São Paulo (capital),atacado,11,2007,304.74
Fuji,São Paulo (capital),atacado,11,2008,360.88
Fuji,São Paulo (capital),atacado,11,2009,526.56
Fuji,São Paulo (capital),atacado,11,2010,625.92
Fuji,São Paulo (capital),atacado,11,2011,708.2
Fuji,São Paulo (capital),atacado,11,2012,552.19
Fuji,São Paulo (capital),atacado,11,2013,491.83
Fuji,São Paulo (capital),atacado,11,2014,776.51
Fuji,São Paulo (capital),atacado,11,2015,566.67
Fuji,São Paulo (capital),atacado,11,2016,692.0
Fuji,São Paulo (capital),atacado,11,2017,422.94
Fuji,São Paulo (capital),atacado,11,2018,484.84000000000003
Fuji,São Paulo (capital),atacado,11,2019,478.65999999999997
Fuji,São Paulo (capital),atacado,11,2020,980.17
Fuji,São Paulo (capital),atacado,11,2021,576.66
Fuji,São Paulo (capital),atacado,11,2022,1005.4000000000001
